Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83828.55913750418  Validation Loss: 81947.24514348875
Epoch: 20  Train Loss: 82729.12265130358  Validation Loss: 79085.07431100475
Epoch: 30  Train Loss: 80345.78173695602  Validation Loss: 75291.85796859529
Epoch: 40  Train Loss: 76242.86122080857  Validation Loss: 68798.31689984257
Epoch: 50  Train Loss: 69989.1819694791  Validation Loss: 61228.812545972214
Epoch: 60  Train Loss: 61567.07437718674  Validation Loss: 52957.37787708861
Epoch: 70  Train Loss: 51544.98031792648  Validation Loss: 46365.81904592359
Epoch: 80  Train Loss: 40738.644299254665  Validation Loss: 43755.65969744274
Epoch: 90  Train Loss: 30765.80337763761  Validation Loss: 44907.40649664605
Epoch: 100  Train Loss: 22810.135636927123  Validation Loss: 46256.09978486862
Epoch: 110  Train Loss: 16371.840089866368  Validation Loss: 45638.49581501069
Epoch: 120  Train Loss: 9236.83777120694  Validation Loss: 41428.23882989268
Epoch: 130  Train Loss: 5136.9015582191  Validation Loss: 37696.97410021274
Epoch: 140  Train Loss: 3339.150856140556  Validation Loss: 36523.7284519066
Epoch: 150  Train Loss: 1967.734547379916  Validation Loss: 35206.20998839069
Epoch: 160  Train Loss: 1735.7791294114731  Validation Loss: 35340.73602817594
Epoch: 170  Train Loss: 1868.3143645523662  Validation Loss: 37746.24388882044
Epoch: 180  Train Loss: 1604.3493875443057  Validation Loss: 29098.92820466257
Epoch: 190  Train Loss: 1334.8925053608584  Validation Loss: 28741.41727802685
Epoch: 200  Train Loss: 2045.9920029701082  Validation Loss: 27519.621821705423
Epoch: 210  Train Loss: 2045.429304344535  Validation Loss: 25475.319022798063
Epoch: 220  Train Loss: 2279.7559377365455  Validation Loss: 26841.038287115356
Epoch: 230  Train Loss: 1827.7892722589768  Validation Loss: 17461.14950343808
Epoch: 240  Train Loss: 1593.2363679754324  Validation Loss: 19414.37061676414
Epoch: 250  Train Loss: 2493.8525433079053  Validation Loss: 8673.013666266297
Epoch: 260  Train Loss: 1467.0087105187013  Validation Loss: 8385.039340209736
Epoch: 270  Train Loss: 1294.0849639870391  Validation Loss: 8923.827609715421
Epoch: 280  Train Loss: 1268.5547592184078  Validation Loss: 6142.593329775618
Epoch: 290  Train Loss: 971.6178225012646  Validation Loss: 6511.962721545684
Epoch: 300  Train Loss: 981.1750862627472  Validation Loss: 4987.395818511489
Epoch: 310  Train Loss: 1330.8025451035458  Validation Loss: 3860.440980597435
Epoch: 320  Train Loss: 1137.7420779628253  Validation Loss: 6036.6590866091365
Epoch: 330  Train Loss: 1211.6259911457855  Validation Loss: 3695.7198924749437
Epoch: 340  Train Loss: 928.9718399299627  Validation Loss: 6807.936254227079
Epoch: 350  Train Loss: 1316.3652291210776  Validation Loss: 6062.587726957005
Epoch: 360  Train Loss: 977.2475942268811  Validation Loss: 4182.080496144473
Epoch: 370  Train Loss: 670.7881626718062  Validation Loss: 2808.9460084220914
Epoch: 380  Train Loss: 803.5108324315592  Validation Loss: 3668.6325167506043
Epoch: 390  Train Loss: 988.5178484566541  Validation Loss: 3447.4510671629187
Epoch: 400  Train Loss: 620.4486163958514  Validation Loss: 3101.7378314254297
Epoch: 410  Train Loss: 652.0322955450553  Validation Loss: 2590.845893784087
Epoch: 420  Train Loss: 802.2977759495438  Validation Loss: 2914.045745643184
Epoch: 430  Train Loss: 667.4163543333781  Validation Loss: 2587.7477941860857
Epoch: 440  Train Loss: 649.4838610580517  Validation Loss: 3388.715777993264
Epoch: 450  Train Loss: 462.9343150318053  Validation Loss: 3175.070452281921
Epoch: 460  Train Loss: 686.1333184072722  Validation Loss: 3700.6683889099363
Epoch: 470  Train Loss: 559.2471421665806  Validation Loss: 2087.977715411427
Epoch: 480  Train Loss: 828.2578229246634  Validation Loss: 4456.543501134322
Epoch: 490  Train Loss: 586.4668017835625  Validation Loss: 2196.0327325387225
Epoch: 500  Train Loss: 550.6872418694314  Validation Loss: 2383.589895317153
Epoch: 510  Train Loss: 517.3295981763566  Validation Loss: 3493.529541136206
Epoch: 520  Train Loss: 518.9358047039846  Validation Loss: 2076.82334851952
Epoch: 530  Train Loss: 379.43974032263367  Validation Loss: 1831.9987970963543
Epoch: 540  Train Loss: 694.1114102237583  Validation Loss: 2861.00875199151
