Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83648.087292406  Validation Loss: 81571.70115194304
Epoch: 20  Train Loss: 82382.19182194585  Validation Loss: 79020.81849737203
Epoch: 30  Train Loss: 79724.29893226169  Validation Loss: 74598.4676906168
Epoch: 40  Train Loss: 74957.42563013792  Validation Loss: 67345.02648552472
Epoch: 50  Train Loss: 67843.76113573198  Validation Loss: 58088.3809528393
Epoch: 60  Train Loss: 58355.97240235881  Validation Loss: 50270.951589408185
Epoch: 70  Train Loss: 48159.717254273426  Validation Loss: 44704.54907944364
Epoch: 80  Train Loss: 37345.681522455285  Validation Loss: 44190.42256476134
Epoch: 90  Train Loss: 27068.222920863394  Validation Loss: 46481.70986442321
Epoch: 100  Train Loss: 18872.468631240354  Validation Loss: 47610.863892083275
Epoch: 110  Train Loss: 12877.073881426024  Validation Loss: 45500.67371253067
Epoch: 120  Train Loss: 6180.875772681553  Validation Loss: 39724.87838840939
Epoch: 130  Train Loss: 2734.7452935050455  Validation Loss: 34299.040603751586
Epoch: 140  Train Loss: 1882.1455580824613  Validation Loss: 21629.05071934202
Epoch: 150  Train Loss: 4135.451731261192  Validation Loss: 23410.9424574102
Epoch: 160  Train Loss: 2361.31919579084  Validation Loss: 22628.654215789593
Epoch: 170  Train Loss: 2250.4966014395136  Validation Loss: 20696.02641731462
Epoch: 180  Train Loss: 2451.6249905529094  Validation Loss: 27266.82688495319
Epoch: 190  Train Loss: 2306.953795528836  Validation Loss: 16620.32574584301
Epoch: 200  Train Loss: 2170.3377934722716  Validation Loss: 17004.714137090352
Epoch: 210  Train Loss: 2568.1116493932204  Validation Loss: 18469.021339151786
Epoch: 220  Train Loss: 1598.9554633264331  Validation Loss: 16442.136523300753
Epoch: 230  Train Loss: 3581.979977439534  Validation Loss: 14787.033204977208
Epoch: 240  Train Loss: 1788.2582942156444  Validation Loss: 13481.653857765894
Epoch: 250  Train Loss: 1443.441539232599  Validation Loss: 12051.143178351294
Epoch: 260  Train Loss: 2191.372406978331  Validation Loss: 9785.814448603047
Epoch: 270  Train Loss: 1343.1399831189726  Validation Loss: 10568.709086082968
Epoch: 280  Train Loss: 1505.9661344328476  Validation Loss: 7793.527259278209
Epoch: 290  Train Loss: 1340.9403605263287  Validation Loss: 11133.940781970496
Epoch: 300  Train Loss: 1027.9049942105983  Validation Loss: 5931.399564161758
Epoch: 310  Train Loss: 1064.8753426695641  Validation Loss: 6403.399725350966
Epoch: 320  Train Loss: 1125.844422598716  Validation Loss: 4802.179519991737
Epoch: 330  Train Loss: 1433.212417364738  Validation Loss: 4877.039044982259
Epoch: 340  Train Loss: 918.3491764945284  Validation Loss: 5080.260292602655
Epoch: 350  Train Loss: 828.7099417692198  Validation Loss: 4676.685833248916
Epoch: 360  Train Loss: 840.0618750037023  Validation Loss: 4256.49217038758
Epoch: 370  Train Loss: 743.2065575684122  Validation Loss: 3906.194823255746
Epoch: 380  Train Loss: 696.1606924848044  Validation Loss: 4034.553249410407
Epoch: 390  Train Loss: 822.9892039624623  Validation Loss: 6013.545453304209
