Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83600.1860163569  Validation Loss: 81775.90123217975
Epoch: 20  Train Loss: 82265.57309676816  Validation Loss: 78205.51081754378
Epoch: 30  Train Loss: 79299.38227483908  Validation Loss: 74714.45418499417
Epoch: 40  Train Loss: 74190.56566048601  Validation Loss: 66318.91184657342
Epoch: 50  Train Loss: 66372.81485238457  Validation Loss: 56501.93304396665
Epoch: 60  Train Loss: 56407.29564215619  Validation Loss: 47983.830798118965
Epoch: 70  Train Loss: 44065.67119198018  Validation Loss: 44217.23435843484
Epoch: 80  Train Loss: 32073.730494212712  Validation Loss: 45136.09397850501
Epoch: 90  Train Loss: 21360.082769490178  Validation Loss: 46844.003119530586
Epoch: 100  Train Loss: 14009.455832066393  Validation Loss: 46042.23012970511
Epoch: 110  Train Loss: 7141.095829825994  Validation Loss: 41971.65671898183
Epoch: 120  Train Loss: 3944.5214610816765  Validation Loss: 36894.14206247431
Epoch: 130  Train Loss: 2936.681683186743  Validation Loss: 26513.635426650075
Epoch: 140  Train Loss: 2408.921026670496  Validation Loss: 32049.409342140785
Epoch: 150  Train Loss: 2255.6418981951565  Validation Loss: 24241.899292917846
Epoch: 160  Train Loss: 1877.134910376771  Validation Loss: 25122.7502387136
Epoch: 170  Train Loss: 2589.6129561284833  Validation Loss: 36523.681922763644
Epoch: 180  Train Loss: 1657.15247025453  Validation Loss: 20153.87843603129
Epoch: 190  Train Loss: 1512.1511860321723  Validation Loss: 18626.534065477605
Epoch: 200  Train Loss: 2179.0363611760267  Validation Loss: 20737.99262051676
Epoch: 210  Train Loss: 1712.063438806652  Validation Loss: 20435.63031329711
Epoch: 220  Train Loss: 1632.5683558649623  Validation Loss: 23266.502594419137
Epoch: 230  Train Loss: 1592.7204063165202  Validation Loss: 35072.41101292646
Epoch: 240  Train Loss: 1498.1063539733752  Validation Loss: 16933.076421039594
