Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83805.62863997935  Validation Loss: 82071.24526980094
Epoch: 20  Train Loss: 82868.58578647616  Validation Loss: 79475.10488399255
Epoch: 30  Train Loss: 80897.17196402377  Validation Loss: 76549.01368007722
Epoch: 40  Train Loss: 77126.85245790928  Validation Loss: 68808.0739297524
Epoch: 50  Train Loss: 71618.70805886296  Validation Loss: 59646.81767236795
Epoch: 60  Train Loss: 64520.41580999988  Validation Loss: 51754.09482927618
Epoch: 70  Train Loss: 55722.094772493154  Validation Loss: 45744.55388086148
Epoch: 80  Train Loss: 46773.91744364129  Validation Loss: 43864.67773513747
Epoch: 90  Train Loss: 38755.91084704064  Validation Loss: 45512.8332226677
Epoch: 100  Train Loss: 32225.82624994036  Validation Loss: 47508.248004957924
Epoch: 110  Train Loss: 27395.489834835756  Validation Loss: 47793.74420552912
Epoch: 120  Train Loss: 22633.698754982208  Validation Loss: 43829.765887010144
Epoch: 130  Train Loss: 18135.965067754438  Validation Loss: 32672.91697155597
Epoch: 140  Train Loss: 14589.721462498143  Validation Loss: 28608.070161197105
Epoch: 150  Train Loss: 12171.643713447984  Validation Loss: 20044.604260285978
Epoch: 160  Train Loss: 11085.138028954767  Validation Loss: 16247.998757057483
Epoch: 170  Train Loss: 10908.378407270802  Validation Loss: 17855.34321728214
Epoch: 180  Train Loss: 10729.251028663295  Validation Loss: 14420.973560201333
Epoch: 190  Train Loss: 10644.054408569298  Validation Loss: 17857.768999344582
Epoch: 200  Train Loss: 10539.158972519399  Validation Loss: 16129.414251258257
Epoch: 210  Train Loss: 9112.730534436594  Validation Loss: 13903.405765529857
Epoch: 220  Train Loss: 3917.9087295108384  Validation Loss: 14348.243449459902
Epoch: 230  Train Loss: 3689.3622009607116  Validation Loss: 7541.826105058945
Epoch: 240  Train Loss: 8939.968211556681  Validation Loss: 11888.783127137393
Epoch: 250  Train Loss: 5453.327066647697  Validation Loss: 9424.381687565568
Epoch: 260  Train Loss: 5044.538841816221  Validation Loss: 8876.15440525822
Epoch: 270  Train Loss: 3501.6706220210795  Validation Loss: 4871.851551438266
Epoch: 280  Train Loss: 2810.3210276072186  Validation Loss: 10626.274758653724
Epoch: 290  Train Loss: 6660.308554936695  Validation Loss: 48554.3869713655
Epoch: 300  Train Loss: 5362.620371434998  Validation Loss: 16063.253098699644
Epoch: 310  Train Loss: 3570.6706325633354  Validation Loss: 8570.113343344074
Epoch: 320  Train Loss: 4024.623830751512  Validation Loss: 7463.017156532541
Epoch: 330  Train Loss: 2564.448333292356  Validation Loss: 7868.006798665084
Epoch: 340  Train Loss: 1579.346192314967  Validation Loss: 5568.485052982875
Epoch: 350  Train Loss: 1347.655679836706  Validation Loss: 5001.903985763459
Epoch: 360  Train Loss: 1402.2166347269547  Validation Loss: 6340.970444114036
Epoch: 370  Train Loss: 2138.767507517717  Validation Loss: 4703.287741256247
Epoch: 380  Train Loss: 2168.2146477600427  Validation Loss: 5552.252178205894
Epoch: 390  Train Loss: 2497.088162438196  Validation Loss: 4933.2493136281555
Epoch: 400  Train Loss: 1378.792200968822  Validation Loss: 4685.7351177203855
Epoch: 410  Train Loss: 1015.0353558323263  Validation Loss: 4774.628678256346
Epoch: 420  Train Loss: 1035.1760290658365  Validation Loss: 3883.596014351291
Epoch: 430  Train Loss: 968.8571139825976  Validation Loss: 3573.3185495279704
Epoch: 440  Train Loss: 1456.4044580665893  Validation Loss: 6547.967771956773
Epoch: 450  Train Loss: 2678.8491034636786  Validation Loss: 5125.465022206006
Epoch: 460  Train Loss: 1054.4042188940828  Validation Loss: 4045.5962038630605
Epoch: 470  Train Loss: 1083.6008582684135  Validation Loss: 3439.5092980496997
Epoch: 480  Train Loss: 834.4171297943327  Validation Loss: 3032.913440746508
Epoch: 490  Train Loss: 736.38857752345  Validation Loss: 3041.410281897591
