Time to play:
Loading lists of data
GST (500, 81, 31)
graph data Data(x=[81, 31], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 84966.23991479  Validation Loss: 69449.51368881685
Epoch: 20  Train Loss: 83392.83544507773  Validation Loss: 67922.82487114175
Epoch: 30  Train Loss: 80018.32087675865  Validation Loss: 64077.65446488662
Epoch: 40  Train Loss: 74276.40441061831  Validation Loss: 60604.31232326376
Epoch: 50  Train Loss: 64891.10601749807  Validation Loss: 54792.27769757792
Epoch: 60  Train Loss: 52717.84831675197  Validation Loss: 48352.03274138239
Epoch: 70  Train Loss: 39160.340208563015  Validation Loss: 43533.59411963189
Epoch: 80  Train Loss: 27442.375188533002  Validation Loss: 41671.998893202064
Epoch: 90  Train Loss: 19092.1211653018  Validation Loss: 42260.68064049264
Epoch: 100  Train Loss: 13449.917811762063  Validation Loss: 43366.1207864383
Epoch: 110  Train Loss: 8852.759092563158  Validation Loss: 43968.69907268018
Epoch: 120  Train Loss: 5809.697361193899  Validation Loss: 43051.63895184235
Epoch: 130  Train Loss: 3860.8995089239384  Validation Loss: 40682.533025920384
Epoch: 140  Train Loss: 3631.7538953665317  Validation Loss: 36046.57809198235
Epoch: 150  Train Loss: 2574.9995681155647  Validation Loss: 29452.441625314914
Epoch: 160  Train Loss: 2343.612751890157  Validation Loss: 28456.749520940913
Epoch: 170  Train Loss: 2595.8125457217734  Validation Loss: 27530.942755121385
Epoch: 180  Train Loss: 2848.253222403542  Validation Loss: 29874.954702084808
Epoch: 190  Train Loss: 2465.4126939257935  Validation Loss: 27392.29360420198
Epoch: 200  Train Loss: 2293.1748322530298  Validation Loss: 27840.902798351108
Epoch: 210  Train Loss: 2075.473183352265  Validation Loss: 28660.683095964425
Epoch: 220  Train Loss: 2356.3303401960097  Validation Loss: 26356.214953285973
Epoch: 230  Train Loss: 2228.0179475886994  Validation Loss: 24798.176140234635
Epoch: 240  Train Loss: 1974.2330438414444  Validation Loss: 26752.69733401117
Epoch: 250  Train Loss: 1876.9772436587048  Validation Loss: 23169.05480135817
Epoch: 260  Train Loss: 1829.7420694836937  Validation Loss: 22886.38177145345
Epoch: 270  Train Loss: 1924.0619308443909  Validation Loss: 23306.183949326234
Epoch: 280  Train Loss: 1740.2154684144127  Validation Loss: 19753.30647012625
Epoch: 290  Train Loss: 1879.7346478196735  Validation Loss: 19632.682890664768
Epoch: 300  Train Loss: 1685.317049840157  Validation Loss: 19999.51573629216
Epoch: 310  Train Loss: 1862.8060642124753  Validation Loss: 16416.779089230604
Epoch: 320  Train Loss: 2167.6673776064995  Validation Loss: 15498.57516670182
Epoch: 330  Train Loss: 1581.4290965392984  Validation Loss: 14980.271832986917
Epoch: 340  Train Loss: 1827.387370226287  Validation Loss: 13157.365629107957
Epoch: 350  Train Loss: 1459.8971083245767  Validation Loss: 13197.293005171665
Epoch: 360  Train Loss: 1369.3096863077078  Validation Loss: 13669.010500584403
Epoch: 370  Train Loss: 1461.7321991830765  Validation Loss: 10159.684237227788
Epoch: 380  Train Loss: 1464.0098022861628  Validation Loss: 8921.618410946587
Epoch: 390  Train Loss: 1418.685304118595  Validation Loss: 8086.540901370564
Epoch: 400  Train Loss: 1250.3956540962774  Validation Loss: 7906.747799701611
Epoch: 410  Train Loss: 1436.6969015651382  Validation Loss: 6204.773780286723
Epoch: 420  Train Loss: 1482.6732503217443  Validation Loss: 5486.393765003027
Epoch: 430  Train Loss: 1199.351487504834  Validation Loss: 5243.796794885078
Epoch: 440  Train Loss: 1157.2294924914  Validation Loss: 4511.302008970257
Epoch: 450  Train Loss: 1294.636338589933  Validation Loss: 3958.9709498704933
Epoch: 460  Train Loss: 1344.3781341376937  Validation Loss: 3599.003945358496
Epoch: 470  Train Loss: 1080.247464780715  Validation Loss: 3820.47064800387
Epoch: 480  Train Loss: 1132.890558993913  Validation Loss: 3806.26704244692
Epoch: 490  Train Loss: 991.2282832535551  Validation Loss: 4083.115962304951
Epoch: 500  Train Loss: 1057.190848151009  Validation Loss: 5592.870741576544
Epoch: 510  Train Loss: 1126.3801968087555  Validation Loss: 2637.6279693142615
Epoch: 520  Train Loss: 1029.3612541837167  Validation Loss: 2595.1778766183634
Epoch: 530  Train Loss: 911.8647160762516  Validation Loss: 2490.680498083576
Epoch: 540  Train Loss: 1042.7915860112141  Validation Loss: 2692.2849640217582
Epoch: 550  Train Loss: 876.4227069779259  Validation Loss: 4227.737106730716
Epoch: 560  Train Loss: 901.3474706924832  Validation Loss: 2184.5704558627094
Epoch: 570  Train Loss: 831.1338102952797  Validation Loss: 2114.8778649124893
Epoch: 580  Train Loss: 1116.5781365512698  Validation Loss: 2399.7350067030784
Epoch: 590  Train Loss: 803.6469617988577  Validation Loss: 3094.959132881252
Epoch: 600  Train Loss: 893.1105561898385  Validation Loss: 1934.4703098167352
Epoch: 610  Train Loss: 912.8329478539412  Validation Loss: 2107.3864003262347
Epoch: 620  Train Loss: 733.6871037031779  Validation Loss: 2476.2723914306916
Epoch: 630  Train Loss: 678.8678741843474  Validation Loss: 1874.1869233519833
