Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83626.82612725504  Validation Loss: 81749.72246925045
Epoch: 20  Train Loss: 82203.67149178057  Validation Loss: 78578.19638829406
Epoch: 30  Train Loss: 79429.34810163868  Validation Loss: 74265.56448296175
Epoch: 40  Train Loss: 74562.93334450039  Validation Loss: 66676.3202821873
Epoch: 50  Train Loss: 67251.21940801087  Validation Loss: 57620.774131302845
Epoch: 60  Train Loss: 57874.79035936948  Validation Loss: 48468.9759381781
Epoch: 70  Train Loss: 47222.92290158882  Validation Loss: 44394.330992389456
Epoch: 80  Train Loss: 35925.23750129558  Validation Loss: 44618.2687469061
Epoch: 90  Train Loss: 24639.512917420143  Validation Loss: 47020.18124699227
Epoch: 100  Train Loss: 15184.583747454628  Validation Loss: 45924.57069865576
Epoch: 110  Train Loss: 8111.403175022841  Validation Loss: 40850.87415155529
Epoch: 120  Train Loss: 4264.644099771388  Validation Loss: 41097.89248331435
Epoch: 130  Train Loss: 2806.4811288369533  Validation Loss: 29284.068204852665
Epoch: 140  Train Loss: 2326.2383944027183  Validation Loss: 17893.434392560765
Epoch: 150  Train Loss: 2734.7567354250928  Validation Loss: 14284.9915244854
Epoch: 160  Train Loss: 2657.7628709600594  Validation Loss: 14709.523932961762
Epoch: 170  Train Loss: 1791.8554728287306  Validation Loss: 10855.890959718503
Epoch: 180  Train Loss: 2213.8998420834873  Validation Loss: 12628.82795620777
Epoch: 190  Train Loss: 1485.4272551340885  Validation Loss: 9538.244385794242
Epoch: 200  Train Loss: 1423.6501576515939  Validation Loss: 9128.299596814706
Epoch: 210  Train Loss: 1520.2286465284706  Validation Loss: 11974.212290030395
Epoch: 220  Train Loss: 1324.180776015147  Validation Loss: 8505.25806021598
Epoch: 230  Train Loss: 1440.2273321824923  Validation Loss: 7361.972351060356
Epoch: 240  Train Loss: 1588.6965184791816  Validation Loss: 11772.792381808134
Epoch: 250  Train Loss: 966.398641188182  Validation Loss: 6444.950165881209
Epoch: 260  Train Loss: 847.0523600115988  Validation Loss: 5354.405411572201
Epoch: 270  Train Loss: 1317.9429081650817  Validation Loss: 4715.815839970467
Epoch: 280  Train Loss: 1230.604370583913  Validation Loss: 7759.95164678987
Epoch: 290  Train Loss: 1017.6308235396936  Validation Loss: 4327.406070649959
Epoch: 300  Train Loss: 1340.75167258629  Validation Loss: 7455.299451557958
