Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83730.65825527813  Validation Loss: 81779.77563502073
Epoch: 20  Train Loss: 82582.10667594768  Validation Loss: 78969.86211850429
Epoch: 30  Train Loss: 80061.61049757816  Validation Loss: 73605.27370393177
Epoch: 40  Train Loss: 75298.58649654308  Validation Loss: 67750.77681145129
Epoch: 50  Train Loss: 67868.30262016422  Validation Loss: 57333.15713654013
Epoch: 60  Train Loss: 57813.68499041194  Validation Loss: 48363.734569122294
Epoch: 70  Train Loss: 45982.032328059744  Validation Loss: 43986.94765214084
Epoch: 80  Train Loss: 34223.78764944964  Validation Loss: 44480.65889921609
Epoch: 90  Train Loss: 23324.020663038686  Validation Loss: 46674.70166230966
Epoch: 100  Train Loss: 15200.360227744794  Validation Loss: 43848.01975460445
Epoch: 110  Train Loss: 8392.220554599508  Validation Loss: 37916.892934574826
Epoch: 120  Train Loss: 4741.299066953303  Validation Loss: 37121.15911684751
Epoch: 130  Train Loss: 2474.2266978494295  Validation Loss: 33599.9551515154
Epoch: 140  Train Loss: 1810.4376816095653  Validation Loss: 32053.626181707707
Epoch: 150  Train Loss: 1533.2813564917842  Validation Loss: 29873.97325116542
Epoch: 160  Train Loss: 1458.9518148081552  Validation Loss: 32076.306728759922
Epoch: 170  Train Loss: 1574.7512513734018  Validation Loss: 29292.586656669413
Epoch: 180  Train Loss: 1567.8697858527728  Validation Loss: 26515.414198856877
Epoch: 190  Train Loss: 1821.132509569713  Validation Loss: 32029.547227666888
Epoch: 200  Train Loss: 1236.494095544714  Validation Loss: 25115.573450480315
Epoch: 210  Train Loss: 1254.3303005658108  Validation Loss: 25477.983984535596
Epoch: 220  Train Loss: 1424.9563549386028  Validation Loss: 23685.6672211668
Epoch: 230  Train Loss: 1501.7041618748087  Validation Loss: 22356.13173454225
Epoch: 240  Train Loss: 1960.8009686445118  Validation Loss: 22593.595236075736
Epoch: 250  Train Loss: 2216.246709506938  Validation Loss: 23608.520814721098
Epoch: 260  Train Loss: 1706.882962869054  Validation Loss: 19402.89532225217
Epoch: 270  Train Loss: 1677.7552516854312  Validation Loss: 16596.295380817293
Epoch: 280  Train Loss: 3234.2665490039976  Validation Loss: 21158.312069633914
Epoch: 290  Train Loss: 1656.5977382933863  Validation Loss: 16269.35336135793
Epoch: 300  Train Loss: 2082.9677781688574  Validation Loss: 12700.333377388606
Epoch: 310  Train Loss: 2125.61429389197  Validation Loss: 15463.417003519193
Epoch: 320  Train Loss: 2079.1467549869667  Validation Loss: 13928.018415300128
Epoch: 330  Train Loss: 2470.7198897265885  Validation Loss: 17745.891436258924
Epoch: 340  Train Loss: 1642.126568464763  Validation Loss: 15520.170357297475
Epoch: 350  Train Loss: 2858.2222599454994  Validation Loss: 17391.238433754967
Epoch: 360  Train Loss: 2040.5788971106779  Validation Loss: 22062.49938448605
Epoch: 370  Train Loss: 1257.5659464909177  Validation Loss: 17305.817379808228
Epoch: 380  Train Loss: 1169.9002701497338  Validation Loss: 15141.730024869206
Epoch: 390  Train Loss: 1822.1755152594585  Validation Loss: 10919.46305028699
Epoch: 400  Train Loss: 1347.160285160048  Validation Loss: 10785.511458635488
Epoch: 410  Train Loss: 2179.96595194087  Validation Loss: 16657.203891026296
Epoch: 420  Train Loss: 1428.003353385781  Validation Loss: 9024.376582560923
Epoch: 430  Train Loss: 1133.0723155434673  Validation Loss: 9284.175083376187
