Time to play:
Loading lists of data
graph data Data(x=[81, 1], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 83708.80299777925  Validation Loss: 81685.82452027695
Epoch: 20  Train Loss: 82524.94764203865  Validation Loss: 78982.44742854004
Epoch: 30  Train Loss: 79883.64492972205  Validation Loss: 74894.34805332682
Epoch: 40  Train Loss: 75251.10750772612  Validation Loss: 67896.36594655078
Epoch: 50  Train Loss: 68020.824052673  Validation Loss: 59067.96738182477
Epoch: 60  Train Loss: 58771.755929028826  Validation Loss: 50336.978147866685
Epoch: 70  Train Loss: 47334.331284038344  Validation Loss: 44533.55943333804
Epoch: 80  Train Loss: 36204.90317638583  Validation Loss: 43115.85508737985
Epoch: 90  Train Loss: 26881.39890449024  Validation Loss: 44212.47958938523
Epoch: 100  Train Loss: 19148.038517999856  Validation Loss: 43352.353405077076
Epoch: 110  Train Loss: 11950.987879551698  Validation Loss: 36218.51131125034
Epoch: 120  Train Loss: 6103.65841024055  Validation Loss: 25859.198519563397
Epoch: 130  Train Loss: 11858.18121428795  Validation Loss: 25330.837347846806
Epoch: 140  Train Loss: 6038.218905941409  Validation Loss: 16941.454972200834
Epoch: 150  Train Loss: 2659.9236614668266  Validation Loss: 13808.612532000558
Epoch: 160  Train Loss: 4341.881653181418  Validation Loss: 18045.837737400692
Epoch: 170  Train Loss: 2924.857581017893  Validation Loss: 12815.484475909461
Epoch: 180  Train Loss: 1925.496566116962  Validation Loss: 13991.307239761923
Epoch: 190  Train Loss: 1828.9693052179173  Validation Loss: 11286.49451850597
Epoch: 200  Train Loss: 3503.653909831206  Validation Loss: 8930.325998534789
Epoch: 210  Train Loss: 1617.9351096226185  Validation Loss: 8467.985160253429
Epoch: 220  Train Loss: 1413.5907526112142  Validation Loss: 8190.803240964301
Epoch: 230  Train Loss: 1493.744126937397  Validation Loss: 9014.239304707626
Epoch: 240  Train Loss: 1762.4738841679343  Validation Loss: 10865.575623352956
Epoch: 250  Train Loss: 1436.0992263656146  Validation Loss: 7444.283496477528
Epoch: 260  Train Loss: 1263.1131892164424  Validation Loss: 7180.802278516637
Epoch: 270  Train Loss: 1393.0899122245376  Validation Loss: 10884.517029024688
Epoch: 280  Train Loss: 1246.0391876314588  Validation Loss: 8850.602827302979
Epoch: 290  Train Loss: 1074.175199014686  Validation Loss: 7231.669987615073
Epoch: 300  Train Loss: 1149.756870513593  Validation Loss: 7059.656774397945
Epoch: 310  Train Loss: 1139.5524180791579  Validation Loss: 6883.18544148367
Epoch: 320  Train Loss: 1206.2990640168773  Validation Loss: 6819.998597368254
Epoch: 330  Train Loss: 961.1146267050134  Validation Loss: 6783.936536090534
Epoch: 340  Train Loss: 1352.6827684325544  Validation Loss: 6217.844258374507
Epoch: 350  Train Loss: 929.143762601179  Validation Loss: 5138.096930135748
Epoch: 360  Train Loss: 778.3867665959766  Validation Loss: 4900.2884232650185
Epoch: 370  Train Loss: 1032.1664551616666  Validation Loss: 4899.487582928921
Epoch: 380  Train Loss: 1069.5722780384465  Validation Loss: 5989.172898664668
Epoch: 390  Train Loss: 740.7810625109865  Validation Loss: 3737.942974359935
Epoch: 400  Train Loss: 857.2773452248151  Validation Loss: 3260.354494106116
Epoch: 410  Train Loss: 958.3703936255315  Validation Loss: 4104.465255842515
Epoch: 420  Train Loss: 1111.124809562445  Validation Loss: 3818.33572996001
Epoch: 430  Train Loss: 788.2148351893762  Validation Loss: 3375.6700277531213
Epoch: 440  Train Loss: 889.7844435231151  Validation Loss: 2699.5208044282026
Epoch: 450  Train Loss: 760.3495456108964  Validation Loss: 3070.333328084081
Epoch: 460  Train Loss: 813.8693098095285  Validation Loss: 2319.1929031990526
Epoch: 470  Train Loss: 705.883192793007  Validation Loss: 2742.489234715464
Epoch: 480  Train Loss: 1076.472466382367  Validation Loss: 3143.848984782603
Epoch: 490  Train Loss: 905.9158592675576  Validation Loss: 2244.077373421462
Epoch: 500  Train Loss: 964.8522175865255  Validation Loss: 2455.391061904205
Epoch: 510  Train Loss: 803.7215680088212  Validation Loss: 2776.095996420153
Epoch: 520  Train Loss: 983.1662156100105  Validation Loss: 2390.969569036032
Epoch: 530  Train Loss: 780.8197053560525  Validation Loss: 1949.0302792244788
Epoch: 540  Train Loss: 974.7042980342776  Validation Loss: 3814.6059000375244
Epoch: 550  Train Loss: 805.4137372084498  Validation Loss: 1975.513684293436
Epoch: 560  Train Loss: 747.993856178481  Validation Loss: 2627.2287681569446
Epoch: 570  Train Loss: 599.900926265041  Validation Loss: 1765.0663748277766
