Time to play:
Loading lists of data
GST (500, 81, 31)
graph data Data(x=[81, 31], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 85364.04965538812  Validation Loss: 70299.47655279597
Epoch: 20  Train Loss: 85222.9111955999  Validation Loss: 70218.03547710684
Epoch: 30  Train Loss: 85082.4113420083  Validation Loss: 70133.07658761642
Epoch: 40  Train Loss: 84898.9455175324  Validation Loss: 69999.47688108395
Epoch: 50  Train Loss: 84608.77195175858  Validation Loss: 69824.56552782306
Epoch: 60  Train Loss: 84170.00195093076  Validation Loss: 69585.15882958019
Epoch: 70  Train Loss: 83496.57480280817  Validation Loss: 69251.62707531104
Epoch: 80  Train Loss: 82712.28010160435  Validation Loss: 68906.4382100771
Epoch: 90  Train Loss: 81764.42093119178  Validation Loss: 68412.48151488534
Epoch: 100  Train Loss: 80558.77441431786  Validation Loss: 67868.17503489017
Epoch: 110  Train Loss: 79142.27882707294  Validation Loss: 67224.98590602177
Epoch: 120  Train Loss: 77478.41070016783  Validation Loss: 66328.30907886632
Epoch: 130  Train Loss: 75502.98366143776  Validation Loss: 65058.010659231404
Epoch: 140  Train Loss: 73204.40241829005  Validation Loss: 64093.65860418863
Epoch: 150  Train Loss: 70620.08716355571  Validation Loss: 62968.68077702199
Epoch: 160  Train Loss: 68005.31793735204  Validation Loss: 61569.8267485825
Epoch: 170  Train Loss: 65084.96781520558  Validation Loss: 60152.16684349148
Epoch: 180  Train Loss: 62082.32301441939  Validation Loss: 58657.78817362061
Epoch: 190  Train Loss: 58845.615671591695  Validation Loss: 57116.414377665686
Epoch: 200  Train Loss: 55482.86058268431  Validation Loss: 55488.457855353976
Epoch: 210  Train Loss: 52298.954798906896  Validation Loss: 53714.118537209695
Epoch: 220  Train Loss: 48609.69055509575  Validation Loss: 51971.760631330704
Epoch: 230  Train Loss: 45203.98053777835  Validation Loss: 50206.416651674204
Epoch: 240  Train Loss: 41660.91172369381  Validation Loss: 48629.97011293843
Epoch: 250  Train Loss: 38486.82754456042  Validation Loss: 46905.68344571982
Epoch: 260  Train Loss: 34750.39448331272  Validation Loss: 44878.31638229785
Epoch: 270  Train Loss: 32049.85814198475  Validation Loss: 43523.04961924748
Epoch: 280  Train Loss: 28607.649238513037  Validation Loss: 41613.70109331556
Epoch: 290  Train Loss: 24019.57131050873  Validation Loss: 41208.307245242824
Epoch: 300  Train Loss: 20364.793391568735  Validation Loss: 40335.605245862236
