Time to play:
Loading lists of data
GST (500, 81, 31)
graph data Data(x=[81, 31], edge_index=[2, 324], y=[81], pos=[81, 2])
Epoch: 10  Train Loss: 85052.92031689582  Validation Loss: 69827.70882528985
Epoch: 20  Train Loss: 83798.2576330704  Validation Loss: 67845.56808672997
Epoch: 30  Train Loss: 80815.90781883006  Validation Loss: 65362.07734802271
Epoch: 40  Train Loss: 75201.47713218424  Validation Loss: 60828.19296195219
Epoch: 50  Train Loss: 66180.3842434958  Validation Loss: 54311.96883566666
Epoch: 60  Train Loss: 53863.81653415659  Validation Loss: 47816.368731642906
Epoch: 70  Train Loss: 39700.104438522445  Validation Loss: 42972.85473676393
Epoch: 80  Train Loss: 26546.796761019603  Validation Loss: 41633.87960561801
Epoch: 90  Train Loss: 18685.598643732315  Validation Loss: 42655.51004869972
Epoch: 100  Train Loss: 12905.45114782682  Validation Loss: 43464.25044590429
Epoch: 110  Train Loss: 8564.136436269266  Validation Loss: 42550.22141592069
Epoch: 120  Train Loss: 5759.243066146253  Validation Loss: 37635.04258886401
Epoch: 130  Train Loss: 4003.096164252629  Validation Loss: 32563.940451434682
Epoch: 140  Train Loss: 2779.4928584776026  Validation Loss: 26352.38326884099
Epoch: 150  Train Loss: 2802.2856008217545  Validation Loss: 24587.351086455557
Epoch: 160  Train Loss: 3372.644662788887  Validation Loss: 27355.443680892102
Epoch: 170  Train Loss: 2431.847186441375  Validation Loss: 26717.741395093664
Epoch: 180  Train Loss: 2446.955519491885  Validation Loss: 26193.289431910904
Epoch: 190  Train Loss: 2434.012278699851  Validation Loss: 26454.31285728804
Epoch: 200  Train Loss: 2751.715716015898  Validation Loss: 25903.940841046617
Epoch: 210  Train Loss: 2448.0243105896457  Validation Loss: 25406.425270134725
Epoch: 220  Train Loss: 2010.9331966517645  Validation Loss: 28243.66779598473
Epoch: 230  Train Loss: 2257.8745550657936  Validation Loss: 26894.414897286813
Epoch: 240  Train Loss: 1897.8794534454544  Validation Loss: 30912.244194142633
Epoch: 250  Train Loss: 1965.772045167276  Validation Loss: 24506.378006477844
Epoch: 260  Train Loss: 1778.2634299900426  Validation Loss: 24394.218204990728
Epoch: 270  Train Loss: 1829.9911347069783  Validation Loss: 25158.196493226715
Epoch: 280  Train Loss: 1894.3813174938114  Validation Loss: 22408.675135403042
Epoch: 290  Train Loss: 2103.743305023038  Validation Loss: 21892.540792299475
Epoch: 300  Train Loss: 1849.991845778056  Validation Loss: 23582.459056477437
Epoch: 310  Train Loss: 1604.0760425578958  Validation Loss: 21488.580063691395
Epoch: 320  Train Loss: 2214.0682419654263  Validation Loss: 21018.403110913194
Epoch: 330  Train Loss: 1680.3777346933439  Validation Loss: 19234.091169427884
Epoch: 340  Train Loss: 1464.6635783161003  Validation Loss: 20071.640474578828
Epoch: 350  Train Loss: 1737.1749355281265  Validation Loss: 17759.569307369216
Epoch: 360  Train Loss: 1612.2956443025967  Validation Loss: 17104.968355953326
Epoch: 370  Train Loss: 1527.5406723565864  Validation Loss: 16813.60210669887
Epoch: 380  Train Loss: 1359.2307601177974  Validation Loss: 15567.434519132046
Epoch: 390  Train Loss: 1528.7955179697249  Validation Loss: 14532.959278834474
Epoch: 400  Train Loss: 1409.1642427662352  Validation Loss: 16173.168485915472
Epoch: 410  Train Loss: 1290.6880081836132  Validation Loss: 15132.070340117389
Epoch: 420  Train Loss: 1576.6341748910197  Validation Loss: 12307.430468404036
Epoch: 430  Train Loss: 1361.4010928364874  Validation Loss: 12258.479416190185
Epoch: 440  Train Loss: 1258.5810732410278  Validation Loss: 14304.154586531178
Epoch: 450  Train Loss: 1181.5307485653682  Validation Loss: 11003.864614422284
Epoch: 460  Train Loss: 1274.3209392773877  Validation Loss: 10111.613623355546
Epoch: 470  Train Loss: 1117.3003683590498  Validation Loss: 13475.659507472328
Epoch: 480  Train Loss: 976.6757103347376  Validation Loss: 8954.003640137656
Epoch: 490  Train Loss: 1515.1370354578075  Validation Loss: 10311.180063845773
Epoch: 500  Train Loss: 1298.4041494823227  Validation Loss: 7414.117021225566
Epoch: 510  Train Loss: 1104.652397132645  Validation Loss: 7030.916207753838
Epoch: 520  Train Loss: 921.9364194222289  Validation Loss: 7299.658353231824
Epoch: 530  Train Loss: 1004.8717770313598  Validation Loss: 8154.773444290224
Epoch: 540  Train Loss: 905.3045731314519  Validation Loss: 5525.74141569261
Epoch: 550  Train Loss: 861.3946189372947  Validation Loss: 5113.899640432035
Epoch: 560  Train Loss: 737.3623719299012  Validation Loss: 6909.352769286488
Epoch: 570  Train Loss: 1090.2926655501346  Validation Loss: 5063.43969577915
Epoch: 580  Train Loss: 758.5784202789858  Validation Loss: 5512.832814556031
Epoch: 590  Train Loss: 560.176889856376  Validation Loss: 4019.3810924642435
Epoch: 600  Train Loss: 1088.315729389409  Validation Loss: 3915.7447596267148
Epoch: 610  Train Loss: 680.1625426390345  Validation Loss: 3802.501794862523
Epoch: 620  Train Loss: 546.8819933725041  Validation Loss: 3402.633783044962
Epoch: 630  Train Loss: 664.0204327772068  Validation Loss: 3504.4671430848575
Epoch: 640  Train Loss: 487.91938316294545  Validation Loss: 3080.316862017932
Epoch: 650  Train Loss: 557.7846562689296  Validation Loss: 3645.608363564025
Epoch: 660  Train Loss: 563.9805837500569  Validation Loss: 3511.9163427758203
Epoch: 670  Train Loss: 657.3768110298886  Validation Loss: 3011.7273652368526
Epoch: 680  Train Loss: 692.7526965310612  Validation Loss: 3250.5409856856827
Epoch: 690  Train Loss: 642.1790774288253  Validation Loss: 3719.786543139795
